Hours;Load;Price;CO_2_eq;solar_pv
518;5.528775;152.53;690.54;47.0729
519;5.37645;156.0;700.15;6.24451
520;5.3313;161.0;710.7;0
521;5.35045;174.20749999999998;701.14;0
522;5.638825;184.23000000000002;686.38;0
523;5.7357;194.16;688.53;0
524;5.556325;194.79749999999999;693.55;0
525;5.3535;174.0;697.09;0
526;5.153125;169.0;700.54;0
527;5.0995;169.01;705.03;0
528;4.8965;154.62;712.54;0
529;4.711825;140.8575;717.76;0
530;4.573625;134.1;722.79;0
531;4.5009;134.07999999999998;726.55;0
532;4.5329;134.93;730.37;0
533;4.661575;138.78;735.2;0
534;4.95095;157.13;733.35;0
535;5.675575;198.77749999999997;718.74;0
536;6.295025;248.9975;711.22;0
537;6.609225;256.61;702.4;0
538;6.737125;255.28500000000003;696.37;30.5906
539;6.82125;244.0;691.29;18.6228
540;6.87315;230.485;683.23;28.2635
541;6.871125;225.38750000000002;681.29;64.9253
542;6.830875;221.5225;692.1;48.3615
543;6.710225;220.3225;703.22;26.6892
544;6.6377;224.0025;700.0;0
545;6.585925;234.0;681.72;0
546;6.75195;244.83;670.77;0
547;6.70795;243.9975;677.03;0
548;6.5726;214.94;682.54;0
549;6.215275;212.9025;689.07;0
550;5.86175;190.14000000000001;690.1;0
551;5.6213;177.3125;691.01;0
552;5.294675;158.6;692.35;0
553;4.867225;154.7575;687.02;0
554;4.68405;151.3;681.06;0
555;4.618025;149.5025;684.86;0
556;4.66515;146.45000000000002;689.33;0
557;4.819675;150.9525;699.93;0
558;5.09735;159.26999999999998;711.86;0
559;5.745575;193.2525;717.82;0
560;6.2941;231.85500000000002;716.38;0
561;6.5456;250.18;708.55;3.56212
562;6.646625;256.4075;691.07;71.5725
563;6.74555;246.8825;688.54;9.98113
564;6.82275;227.1025;691.82;60.2739
565;6.815725;217.97;700.95;44.186
566;6.7604;211.8225;707.27;81.9447
567;6.6273;211.0775;709.65;66.0218
568;6.52775;212.90249999999997;709.99;0
569;6.4471;224.1275;704.51;0
570;6.633875;247.1275;704.56;0
571;6.644725;252.46499999999997;713.64;0
572;6.505175;241.005;731.14;0
573;6.184825;218.925;751.73;0
574;5.8499;191.5275;752.29;0
575;5.5835;175.9375;749.16;0
576;5.2515;161.075;741.73;0
577;4.945325;154.13;734.74;0
578;4.7275;148.71;732.96;0
579;4.619675;146.0625;728.23;0
580;4.642825;144.255;721.72;0
